mouth_width,mouth_height,mouth_aspect_ratio,left_eye_height,right_eye_height,eye_openness,eye_aspect_ratio,eyebrow_raise_left,eyebrow_raise_right,eyebrow_slant_left,eyebrow_slant_right,jaw_drop,nose_mouth_dist,mouth_corner_diff,label
0.44753072,0.41235542,1.9092654,0.1419478,0.14648364,0.14421573,0.96273714,0.28770596,0.28922787,0.48400825,0.5078395,1.3913962,0.5727229,0.011998061,surprise
0.5379274,0.2625986,0.9386859,0.12580317,0.11452083,0.12016201,0.7148702,0.2982258,0.2781295,0.46334195,0.47135082,1.294663,0.48061067,0.008178656,surprise
0.57596385,0.24480711,0.82077426,0.12115339,0.11806831,0.119610846,0.74578047,0.2981223,0.2899519,0.4775385,0.47326458,1.292992,0.42715487,0.005731995,surprise
0.4487007,0.32847553,1.3971355,0.11050432,0.11222318,0.111363746,0.6766352,0.2982361,0.29943794,0.51511604,0.50534576,1.2771598,0.47547573,0.03422803,surprise
0.5321097,0.17288725,0.64740145,0.09624431,0.09515313,0.09569872,0.6061025,0.31238055,0.3361389,0.47854504,0.51498795,1.3163396,0.37848878,0.011748728,surprise
0.46322572,0.32556906,1.4721936,0.10453507,0.12632099,0.11542803,0.7719816,0.35438254,0.30390188,0.5325828,0.48829508,1.3458463,0.483337,0.006277074,surprise
0.5044369,0.22482084,0.94786173,0.13416938,0.12269089,0.12843014,0.8390453,0.32751358,0.3236313,0.52937114,0.5292674,1.434527,0.4139466,0.0043522012,surprise
0.54823387,0.25873986,0.94165117,0.116076216,0.12736763,0.12172192,0.7674466,0.30608916,0.31213754,0.4844007,0.52167,1.36959,0.4621751,0.05784788,surprise
0.5070699,0.2935784,1.1075827,0.11969142,0.109551646,0.114621535,0.7117444,0.29053015,0.3110492,0.4865995,0.4967951,1.2692784,0.4148557,0.00621028,surprise
0.43586007,0.4094075,1.8647792,0.13229,0.14481324,0.13855162,0.8854361,0.30141702,0.29529133,0.48951718,0.50546855,1.3896977,0.56749547,0.038093314,surprise
0.46998307,0.3796578,1.7252816,0.12082036,0.11685345,0.1188369,0.8213355,0.29598278,0.29936442,0.50593483,0.4841869,1.3199294,0.46480325,0.030923335,surprise
0.49391258,0.3154139,1.3004385,0.11946867,0.11451985,0.11699426,0.7824863,0.31035638,0.3188618,0.4778236,0.49647313,1.3209505,0.44352186,0.014336716,surprise
0.51049,0.15512757,0.6455144,0.11883263,0.13020349,0.12451806,0.8273875,0.3252583,0.28951168,0.53517544,0.4803065,1.3995295,0.44814852,0.012030857,surprise
0.4980825,0.22697538,0.9181047,0.10172559,0.08907331,0.09539945,0.6212431,0.33736372,0.31515282,0.51796675,0.48602262,1.3158777,0.43350697,0.035525866,surprise
0.5110561,0.3264234,1.2903298,0.15091303,0.13395624,0.14243463,0.91520125,0.31373647,0.29879868,0.50957984,0.49182537,1.3414497,0.5061288,0.010631659,surprise
0.49940246,0.3124457,1.23645,0.14720556,0.1443767,0.14579113,0.9859798,0.32124546,0.28907013,0.48302746,0.4919254,1.4265586,0.48037332,0.008622275,surprise
0.6089359,0.39760476,1.1721766,0.08873824,0.09604806,0.09239315,0.55110294,0.31503543,0.31689942,0.47688892,0.46812457,1.2915069,0.5152388,0.055097364,surprise
0.43681303,0.3545175,1.5027931,0.10829558,0.11049636,0.10939597,0.69361967,0.30795202,0.2935726,0.47797003,0.48894334,1.2540462,0.53265435,0.034289353,surprise
0.44925147,0.4214971,1.958197,0.12928654,0.12225186,0.1257692,0.85646665,0.30548874,0.33455902,0.48136774,0.5235623,1.4174814,0.54744166,0.00033153594,surprise
0.49931857,0.3953549,1.4050503,0.12251078,0.09547771,0.108994246,0.628532,0.30801705,0.30560416,0.48151076,0.4945471,1.3511922,0.5297921,0.030132292,surprise
0.53697425,0.4808674,1.9115518,0.13251452,0.13589706,0.13420577,0.91873074,0.2822566,0.27821583,0.48040563,0.49184865,1.4284459,0.5420402,0.037109986,surprise
0.44536886,0.28824618,1.3080474,0.13846603,0.13677603,0.13762103,0.8806239,0.31836432,0.32599065,0.49300632,0.48371282,1.2235637,0.38969496,0.024427462,surprise
0.44077474,0.30147696,1.2591072,0.12957235,0.11672399,0.123148166,0.7384382,0.26880658,0.31854847,0.43162706,0.49018803,1.2582463,0.4557498,0.012016248,surprise
0.47491947,0.42462382,1.8415904,0.12176371,0.10713645,0.11445008,0.734596,0.30771366,0.3006097,0.5080743,0.5147069,1.4097946,0.5275202,0.021524694,surprise
0.4972142,0.35286224,1.3543881,0.14026125,0.14477418,0.1425177,0.87892914,0.30011377,0.29048675,0.50237274,0.4724899,1.4050183,0.5172516,0.018251458,surprise
0.45040432,0.28606805,1.3213955,0.14037366,0.12658007,0.13347687,0.89916825,0.30729076,0.33009425,0.49669552,0.4765451,1.3096865,0.41966718,0.014069773,surprise
0.44954693,0.3887925,1.8051504,0.12621725,0.11355146,0.11988436,0.8055944,0.30045664,0.2950038,0.5060375,0.48535043,1.3295127,0.47693992,0.029144483,surprise
0.50606066,0.23556569,0.9347156,0.097815774,0.09132016,0.09456796,0.6070726,0.34098473,0.31482658,0.5148279,0.48898464,1.3164968,0.43683255,0.03547132,surprise
0.5307661,0.2777989,1.0178396,0.12021767,0.118159525,0.1191886,0.71829844,0.3077927,0.28454155,0.46314076,0.47930503,1.3350991,0.4811801,0.009786687,surprise
0.50653905,0.22989137,0.9151057,0.09918151,0.10142396,0.10030273,0.6457857,0.33832836,0.31241095,0.51709646,0.48936543,1.3144877,0.4113234,0.039393254,surprise
0.4848774,0.42244554,1.6614784,0.13826166,0.13155901,0.13491035,0.8385344,0.26687503,0.2664653,0.4945448,0.48354697,1.3602575,0.53839654,0.012366496,surprise
0.4834865,0.35737783,1.665914,0.11273235,0.11207472,0.112403534,0.8184426,0.3112565,0.29275024,0.53672886,0.4939145,1.3763541,0.53157926,0.007335402,surprise
0.5145312,0.3159396,1.2765477,0.105757706,0.09195691,0.098857306,0.67701733,0.3070977,0.2963237,0.503146,0.48088884,1.3424984,0.48070472,0.0032659236,surprise
0.5326997,0.19963014,0.7484112,0.10554134,0.100099765,0.10282055,0.65569115,0.31070268,0.3376241,0.48027393,0.51604456,1.3524668,0.40056697,0.00907102,surprise
0.50961155,0.1616235,0.6154532,0.12689067,0.11837912,0.1226349,0.8068263,0.3002765,0.28659114,0.49158883,0.4911575,1.392382,0.405444,0.014074776,surprise
0.50331944,0.4704677,1.9618294,0.14798127,0.14566028,0.14682077,0.9829397,0.3278038,0.30614093,0.50080687,0.4780531,1.4196899,0.5722721,0.003332662,surprise
0.51570725,0.3668547,1.4107198,0.14263381,0.13230659,0.13747022,0.83010983,0.30445075,0.29791543,0.4968897,0.50113976,1.3383034,0.4777204,0.009772623,surprise
0.52452135,0.33805332,1.3373882,0.10885899,0.10782561,0.108342305,0.72037566,0.31380722,0.30401537,0.49506995,0.50667095,1.393223,0.47432214,0.033905294,surprise
0.5032941,0.47171345,1.7359604,0.13494019,0.12951387,0.13222703,0.7909007,0.2728369,0.26865888,0.49546453,0.48313177,1.3377904,0.5607312,0.021396315,surprise
0.5109532,0.24271001,1.0157763,0.13132605,0.12527601,0.12830104,0.84254205,0.32746288,0.31882584,0.5260374,0.52668107,1.4431652,0.42775497,0.0005450183,surprise
0.503786,0.35942733,1.5700431,0.1308044,0.1150357,0.12292005,0.8335217,0.3116563,0.2987005,0.5111941,0.4920262,1.4077777,0.5053502,0.022872325,surprise
0.4373349,0.4000953,1.8838454,0.115053155,0.11235673,0.11370494,0.7679135,0.33391595,0.33041537,0.51450944,0.5167161,1.4632154,0.58953345,0.02051917,surprise
0.42252302,0.4088253,1.8964162,0.13314949,0.14719181,0.14017065,0.8954514,0.2925929,0.29073972,0.48079008,0.50569314,1.3839794,0.5651116,0.03634317,surprise
0.6003773,0.21472195,0.6673225,0.10951267,0.11414521,0.111828946,0.67930865,0.29325527,0.29583624,0.49019632,0.5106903,1.2990525,0.41779977,0.01612279,surprise
0.46781057,0.24867344,1.0039461,0.12953596,0.123908006,0.12672198,0.7685813,0.26941457,0.30182254,0.45278686,0.51118076,1.2028913,0.38351944,0.0024118687,surprise
0.518919,0.23860726,0.9533824,0.11516195,0.112038724,0.113600336,0.75532764,0.29733583,0.2946788,0.5041212,0.50436324,1.3306181,0.40472436,0.026878692,surprise
0.54372925,0.2514515,0.9388209,0.09845613,0.10390698,0.10118156,0.68096536,0.32210723,0.32920334,0.4776104,0.51053566,1.3274299,0.452286,0.04347509,surprise
0.54107994,0.35500142,1.35176,0.123134956,0.11887418,0.12100457,0.78997606,0.30773702,0.3146787,0.4656774,0.5115437,1.4746163,0.5106897,0.037346065,surprise
0.54724514,0.30604234,1.1675409,0.10017233,0.103800885,0.10198661,0.7206071,0.28725344,0.28898457,0.48447686,0.48708254,1.4091914,0.42556852,0.055490423,surprise
0.42904365,0.2890344,1.334853,0.14582776,0.14275262,0.1442902,0.8899869,0.30237138,0.29860672,0.49184522,0.4976992,1.3790971,0.4851467,0.016044771,surprise
0.48716465,0.35449103,1.3548841,0.1353532,0.15055038,0.14295179,0.8684447,0.30889204,0.31794003,0.45659843,0.5225357,1.3155204,0.54347914,0.034752723,surprise
0.509997,0.3324405,1.3435562,0.10318008,0.0944227,0.09880139,0.66678494,0.30690798,0.29770386,0.49909115,0.47974852,1.3357515,0.4887812,0.00506898,surprise
0.53090477,0.24781951,0.9044853,0.1245049,0.11780757,0.12115623,0.7434488,0.3214444,0.30097216,0.506016,0.48538268,1.3760194,0.42882627,0.023077693,surprise
0.515153,0.38365677,1.547721,0.0801995,0.081922755,0.081061125,0.5536967,0.32050708,0.3317951,0.5186027,0.5034887,1.4699991,0.57084733,0.0008220047,surprise
0.5045532,0.3700043,1.3927302,0.10425449,0.10605049,0.105152495,0.6492474,0.27869964,0.300274,0.47986466,0.4943873,1.3373579,0.49309358,0.0111866025,surprise
0.59400773,0.04956535,0.15580331,0.09745376,0.10108672,0.09927024,0.6083822,0.29294586,0.29704615,0.49311167,0.5103124,1.2670157,0.34468737,0.025854506,surprise
0.46736854,0.33452147,1.4903959,0.0958662,0.1101592,0.103012696,0.6948934,0.31573808,0.3192668,0.5023409,0.5032222,1.4011682,0.48157305,0.036256913,surprise
0.44512892,0.3079418,1.3299803,0.123698555,0.12869711,0.12619783,0.78900635,0.2811929,0.30636498,0.4394223,0.48995963,1.2782508,0.46158966,0.009123606,surprise
0.5216141,0.1427686,0.5534159,0.14042209,0.13775401,0.13908803,0.87873024,0.29604006,0.31246614,0.47929657,0.5212133,1.2959138,0.32146278,0.028379334,surprise
0.44064486,0.12812924,0.5562334,0.1287758,0.13178748,0.13028164,0.7895159,0.29372206,0.29713443,0.48398915,0.50222504,1.358272,0.4696731,0.028837038,surprise
0.4507432,0.21484597,0.98632383,0.10821514,0.09840095,0.103308044,0.68492347,0.3432625,0.33325323,0.5112333,0.5172224,1.3332098,0.409646,0.027376154,surprise
0.51785666,0.36473384,1.4155203,0.11656677,0.106854275,0.111710526,0.74730474,0.31383723,0.32104746,0.50813985,0.496329,1.3887194,0.5544751,0.040563338,surprise
0.49766123,0.34115782,1.2501532,0.11928789,0.122906946,0.12109742,0.7046374,0.30448145,0.29164356,0.49741516,0.48974186,1.2392192,0.46965247,0.017808178,surprise
0.5867422,0.0009514963,0.0032766825,0.09787121,0.104605414,0.10123831,0.6868384,0.2996067,0.29948577,0.49018422,0.5122462,1.2550157,0.27008188,0.0027564177,surprise
0.49180025,0.23221126,0.95343035,0.10692082,0.10252455,0.10472268,0.69733155,0.29454082,0.32894942,0.46980828,0.5385633,1.3742094,0.4314588,0.05429884,surprise
0.48990652,0.34580138,1.4019041,0.1420441,0.14500493,0.14352451,0.93481344,0.29372352,0.29312053,0.49225122,0.47427937,1.3872191,0.499956,0.014470694,surprise
0.5893075,0.26694554,0.86784124,0.10962355,0.12121075,0.115417145,0.7195657,0.2942681,0.29638556,0.48557034,0.50931364,1.3408984,0.46051902,0.010713398,surprise
0.53749174,0.47919288,1.8991976,0.1315617,0.1385703,0.135066,0.8978732,0.28931066,0.27758095,0.4852366,0.49205437,1.4347941,0.53673387,0.051523343,surprise
0.5202588,0.33891004,1.3744359,0.09603013,0.0834516,0.089740865,0.62585765,0.27321836,0.31330884,0.4499809,0.4979982,1.3790152,0.500452,0.03242977,surprise
0.46266618,0.36927387,1.7745671,0.12194658,0.11655747,0.11925202,0.88218635,0.30700383,0.31836328,0.5008598,0.5024015,1.3591274,0.5018135,0.03268898,surprise
0.54401964,0.14709279,0.5406707,0.10185846,0.11926702,0.110562734,0.7106033,0.2939879,0.30487752,0.48288125,0.5252282,1.3315812,0.40008676,0.05599579,surprise
0.4873063,0.29266125,1.1274029,0.12402443,0.1152592,0.11964182,0.6914461,0.30576676,0.31609452,0.47557086,0.49714994,1.4236107,0.45147467,0.015862545,surprise
0.5877234,0.43311313,1.4642859,0.07411096,0.089341365,0.081726156,0.5268518,0.3495641,0.3428148,0.49298313,0.50587237,1.476554,0.5873421,0.008237253,surprise
0.49490008,0.2704175,1.011289,0.1261811,0.11799356,0.12208733,0.7052326,0.30516922,0.31214514,0.47276714,0.48979887,1.4015617,0.4426764,0.011122973,surprise
0.5250248,0.31844306,1.2501814,0.10632869,0.107753426,0.10704106,0.7246972,0.3073543,0.300719,0.5012188,0.4950918,1.4312825,0.4896561,0.03118623,surprise
0.4470047,0.2829921,1.2802082,0.14140958,0.13691929,0.13916443,0.88777256,0.29704225,0.2986086,0.4908437,0.49079695,1.3842205,0.4699947,0.0044583385,surprise
0.5024061,0.15746851,0.61425203,0.12369903,0.12538482,0.124541916,0.8206157,0.29716152,0.2807839,0.48662323,0.48718756,1.3769635,0.42107025,0.013018412,surprise
0.579678,0.30875126,1.1886723,0.12292037,0.11627638,0.119598374,0.8481259,0.32874286,0.3411216,0.51131266,0.490925,1.4517293,0.44589287,0.03967461,surprise
0.43101954,0.10321826,0.45764357,0.12946597,0.12347853,0.12647226,0.7762531,0.29407036,0.29851437,0.48382813,0.5024122,1.3665084,0.45689228,0.02614037,surprise
0.57622045,0.19780703,0.70670563,0.11126062,0.11146997,0.111365296,0.7498228,0.28564262,0.28462705,0.48523906,0.48477197,1.331089,0.38032472,0.093379065,surprise
0.52075803,0.15269144,0.61767536,0.11821765,0.12860185,0.123409756,0.81089,0.32587695,0.28866747,0.53486246,0.4828009,1.3891315,0.45097592,0.008927566,surprise
0.5036662,0.18515232,0.70916474,0.13048498,0.1276818,0.12908341,0.78590465,0.30169094,0.294358,0.47984028,0.50574934,1.3120304,0.37356782,0.016031144,surprise
0.54357016,0.2684837,1.0034945,0.12989293,0.12424746,0.1270702,0.8268675,0.32871675,0.2779303,0.53511685,0.4653786,1.4430422,0.4713328,0.023793314,surprise
0.55761164,0.24489695,0.8108604,0.13078971,0.1066854,0.118737556,0.73525023,0.28618035,0.2911598,0.4544857,0.47062343,1.2886543,0.41585964,0.011072215,surprise
0.48874673,0.3321048,1.3153633,0.11977534,0.11057117,0.11517325,0.7106114,0.3067681,0.31614125,0.4819474,0.4978756,1.3242999,0.4923495,0.011100048,surprise
0.4518703,0.37188834,1.7956241,0.10701341,0.09646884,0.101741135,0.7351828,0.32399753,0.3183459,0.51397187,0.47338983,1.3292191,0.5338915,0.03337671,surprise
0.51058125,0.4453438,1.863599,0.13813312,0.13757692,0.13785502,0.93613994,0.28371778,0.27744737,0.48197302,0.48718253,1.3872755,0.517143,0.03384912,surprise
0.48587573,0.46154225,1.9247793,0.13490644,0.11179132,0.12334888,0.82238555,0.31808674,0.31739864,0.51819545,0.47930774,1.3385521,0.51237476,0.009362226,surprise
0.51594096,0.30573654,1.2189938,0.15249735,0.12637916,0.13943826,0.9177307,0.3143889,0.30785206,0.51048636,0.49684015,1.3421985,0.48524258,0.017957387,surprise
0.49579504,0.41854075,1.7291898,0.12495827,0.10010303,0.11253065,0.7158892,0.31488332,0.29355866,0.5160176,0.5089384,1.4192297,0.53891253,0.018601403,surprise
0.461628,0.3085712,1.3968582,0.10842805,0.11381788,0.11112296,0.7344115,0.3425417,0.31416187,0.5223788,0.48810712,1.3397204,0.48725703,0.0014122371,surprise
0.489868,0.19943333,0.8500059,0.10170156,0.116666175,0.10918387,0.74819773,0.31023547,0.33986777,0.4802189,0.5470774,1.3742886,0.4305194,0.052389793,surprise
0.58369315,0.40870756,1.3016244,0.11264939,0.10996182,0.1113056,0.67360485,0.31113285,0.29779425,0.47992074,0.45790917,1.2780492,0.516743,0.051147416,surprise
0.49581861,0.41428718,1.601775,0.11395606,0.11482505,0.114390545,0.6985523,0.33943856,0.30754668,0.49955216,0.4753605,1.4006679,0.52607036,0.01414847,surprise
0.43555224,0.3709366,1.748169,0.11445239,0.10946399,0.11195819,0.7559031,0.33856273,0.33308247,0.5170999,0.5173515,1.4676327,0.57965744,0.020588793,surprise
0.55530715,0.2942194,1.0386006,0.13975607,0.11615026,0.12795317,0.80489534,0.3554491,0.31390136,0.5255854,0.46692166,1.3116894,0.46781263,0.0011576525,surprise
0.55740124,0.22916217,0.73218197,0.12930149,0.11079677,0.12004913,0.7098032,0.2916432,0.29516214,0.45365012,0.4657327,1.2603885,0.40316486,0.021631628,surprise
0.47863594,0.31973305,1.2701583,0.14112815,0.14278087,0.14195451,0.8836631,0.30896446,0.3250004,0.45308414,0.5259228,1.3237965,0.5298495,0.029506318,surprise
0.5166394,0.44643143,1.8694475,0.10778978,0.101026945,0.10440836,0.75004023,0.31450284,0.30714968,0.5143438,0.49187306,1.3779424,0.5514331,0.0021617508,surprise
0.57984,0.47399464,1.5459085,0.095789,0.09520176,0.09549538,0.5963595,0.28345835,0.2896016,0.47333062,0.5299371,1.3008968,0.55390656,0.021291297,surprise
0.5260339,0.33356825,1.3081008,0.1548423,0.13188915,0.14336574,0.93703246,0.3245895,0.31064388,0.5010947,0.4992877,1.4159094,0.43601513,0.001523187,surprise
0.5149792,0.3551205,1.5358484,0.13019845,0.11374535,0.1219719,0.8343213,0.30690566,0.29926792,0.50978637,0.48967382,1.4289548,0.5015815,0.025783945,surprise
0.47535107,0.41214317,1.7920799,0.12073523,0.10688195,0.11380859,0.73763585,0.30586287,0.29696974,0.50736207,0.5103458,1.3900243,0.5121945,0.020666441,surprise
0.4822663,0.19641246,0.73170614,0.12515362,0.11910319,0.1221284,0.70831895,0.28356612,0.25433737,0.50861305,0.45008627,1.1393923,0.40103862,0.017789703,surprise
0.5383635,0.42447338,1.6607125,0.13888,0.1349449,0.13691245,0.930368,0.2995177,0.29041493,0.5043593,0.4995546,1.4530827,0.53935057,0.006742801,surprise
0.41950944,0.36835536,1.8744216,0.13572955,0.13402054,0.13487506,0.92828405,0.33131725,0.31778315,0.5163406,0.51891726,1.3456255,0.5176273,0.001378393,surprise
0.5945691,0.42549747,1.4207803,0.077281445,0.088184915,0.082733184,0.5187604,0.34093726,0.33453402,0.4934034,0.4941939,1.499116,0.5970685,0.0012182604,surprise
0.52856565,0.31873912,1.2333529,0.12483043,0.112366706,0.118598565,0.7792757,0.30037856,0.28190163,0.5063671,0.49028027,1.4280204,0.4668191,0.016766392,surprise
0.5279039,0.2770379,1.0838554,0.11346051,0.10650521,0.10998286,0.7501955,0.3085886,0.29769772,0.5066135,0.49159166,1.4522026,0.4625269,0.034145582,surprise
0.50477314,0.36512953,1.4401952,0.122726396,0.1100162,0.11637129,0.7519002,0.29139552,0.28721583,0.49190298,0.49482295,1.4581444,0.52748895,0.03579277,surprise
0.48604864,0.37096828,1.7072765,0.11337145,0.112276115,0.112823784,0.81589764,0.30895135,0.2882742,0.5368663,0.48541352,1.3694749,0.52662075,0.015366186,surprise
0.42346442,0.288365,1.3369656,0.15120748,0.14808589,0.14964668,0.91571456,0.29536924,0.2938428,0.4905323,0.48855954,1.3844413,0.47335252,0.021587504,surprise
0.4556701,0.405883,1.9989955,0.11477714,0.13215414,0.123465635,0.91818553,0.31451935,0.31463748,0.49908835,0.4941445,1.3466938,0.535628,0.0425097,surprise
0.50031304,0.41709065,1.5582616,0.11929953,0.11514851,0.117224015,0.71001625,0.33392614,0.29791436,0.50278133,0.46362343,1.3996352,0.5375922,0.009091251,surprise
0.49915752,0.33040285,1.4453034,0.14448778,0.121812806,0.1331503,0.8918491,0.31290033,0.29874784,0.5170125,0.48784465,1.4154483,0.5079548,0.023453439,surprise
0.44370744,0.3544594,1.5441169,0.11236328,0.10890315,0.11063321,0.68431234,0.2973511,0.29722896,0.50819105,0.5027231,1.2581329,0.48668373,0.031536132,surprise
0.5236452,0.42583713,1.7888029,0.10916693,0.10460789,0.10688741,0.787269,0.31548223,0.30752847,0.5158645,0.48706156,1.3632666,0.5502398,0.0074424976,surprise
0.545496,0.38373774,1.4162936,0.119111314,0.118616946,0.11886413,0.785508,0.31528947,0.3173959,0.5200429,0.50132143,1.3965504,0.50144595,0.026650744,surprise
0.58568996,0.25521824,0.8408207,0.12365806,0.12304363,0.12335085,0.7654864,0.29776174,0.28515047,0.48169744,0.46684262,1.3159025,0.43239367,0.011161745,surprise
0.5496925,0.31717578,1.1471661,0.12012595,0.11884214,0.119484045,0.76264924,0.3069914,0.31653208,0.4848166,0.5246607,1.3902601,0.47911897,0.053073507,surprise
0.52293026,0.46193314,1.8931568,0.1533476,0.14591143,0.1496295,1.0355549,0.3355727,0.31328374,0.50595546,0.49381483,1.4712474,0.56778973,0.007323822,surprise
0.58455515,0.27986875,0.91699266,0.1312991,0.1329241,0.1321116,0.80656165,0.32052287,0.314301,0.48716965,0.4948019,1.3421012,0.467966,0.022743875,surprise
0.4695749,0.35886642,1.5721245,0.13476625,0.13985576,0.137311,0.92534786,0.32507524,0.31894132,0.507408,0.4838146,1.3715496,0.49175096,0.005940538,surprise
0.40498358,0.3776629,2.011391,0.12723573,0.14033796,0.13378684,0.93007934,0.33311337,0.3090178,0.52453387,0.5215854,1.3817109,0.5195823,0.001577839,surprise
0.53064865,0.28874114,1.1180581,0.10955752,0.10681571,0.10818662,0.70976776,0.31024706,0.30056885,0.49938026,0.5026776,1.3944781,0.43180394,0.020676827,surprise
0.5115029,0.30139637,1.2044592,0.15515187,0.12789461,0.14152323,0.9275233,0.3128201,0.30650282,0.50650615,0.49759388,1.3476899,0.48826554,0.018640537,surprise
0.5093501,0.19381198,0.8085327,0.123423144,0.123110786,0.123266965,0.82324225,0.32374802,0.31811053,0.5243482,0.529039,1.4195409,0.40316656,0.010729404,surprise
0.53503567,0.2916085,1.0428628,0.1371903,0.124485664,0.13083798,0.798784,0.34822312,0.32085145,0.5227304,0.47461954,1.3019547,0.44345027,0.0033666117,surprise
0.55832195,0.31787002,1.1356531,0.1304797,0.1208242,0.12565194,0.8219844,0.29392576,0.285969,0.47356638,0.46432543,1.3344256,0.46676165,0.009697289,surprise
0.5088667,0.3753615,1.412809,0.107782744,0.105897196,0.10683997,0.65758675,0.28532523,0.30777767,0.4844023,0.48924303,1.3432167,0.49716347,0.016475212,surprise
0.5098445,0.32019413,1.2117794,0.12210771,0.11032209,0.116214894,0.7268094,0.28578445,0.3112088,0.48285443,0.49530345,1.2518822,0.4285877,0.002304884,surprise
0.5275599,0.33225378,1.3006784,0.15644221,0.14154764,0.14899492,0.97613156,0.32128644,0.30571684,0.49862665,0.49808097,1.4048322,0.44087696,0.0011579897,surprise
0.4726214,0.32940894,1.5309659,0.109626144,0.108027235,0.10882669,0.77758837,0.31607604,0.29338586,0.5416419,0.4900552,1.3588676,0.5346771,0.0034479345,surprise
0.5595562,0.22692168,0.7308944,0.13506615,0.11020191,0.12263402,0.73754287,0.29164642,0.2986029,0.45624864,0.46373335,1.2694232,0.40611053,0.018788997,surprise
0.5231406,0.22356206,0.8836489,0.11074278,0.11409197,0.11241738,0.74517053,0.29553506,0.3293218,0.49840662,0.5440451,1.3716794,0.44228184,0.023371503,surprise
0.5125529,0.17034425,0.6225722,0.13120379,0.11882097,0.12501238,0.78708833,0.30159262,0.2817185,0.49243858,0.48314703,1.3812964,0.42114338,0.014271219,surprise
0.44100526,0.4500036,2.0319993,0.13496388,0.14901847,0.14199118,0.9062987,0.2953029,0.2839554,0.48666304,0.5001361,1.3715695,0.59723413,0.0028340872,surprise
0.4909626,0.311696,1.3243685,0.099603415,0.10278378,0.10119359,0.6901788,0.30407158,0.313464,0.50415504,0.49663106,1.3832009,0.4694574,0.037798114,surprise
0.48517793,0.3186005,1.2833797,0.12110896,0.11041376,0.11576136,0.72089314,0.30604076,0.31062096,0.48026666,0.49222028,1.3126255,0.48915505,0.010397036,surprise
0.43262893,0.34658432,1.4703164,0.11000753,0.11104362,0.11052558,0.6976939,0.3028735,0.2929459,0.4740303,0.49404243,1.2583959,0.5133346,0.035821553,surprise
0.5041802,0.4384084,1.581985,0.14063747,0.1303683,0.13550289,0.79992247,0.2652201,0.26289952,0.48788863,0.47992194,1.3499169,0.54539937,0.017324325,surprise
0.5177187,0.45439202,1.7714683,0.13183813,0.12279074,0.12731443,0.812506,0.2974872,0.3116366,0.49693114,0.4828424,1.2795787,0.5039084,0.012984479,surprise
0.5120422,0.22411402,0.879704,0.13830626,0.12905948,0.13368288,0.8548056,0.30239868,0.30886346,0.47552443,0.51814806,1.3379412,0.39668047,0.017183447,surprise
0.5770128,0.0007217727,0.0023559993,0.06981961,0.07710046,0.073460035,0.45796514,0.30310288,0.27342087,0.54447746,0.49829775,1.1794796,0.25381482,0.016404059,anger
0.5018904,0.0056141606,0.019868562,0.07284067,0.07386392,0.0733523,0.4430662,0.2601893,0.27150783,0.46331647,0.48300853,1.1619037,0.2886594,0.015418455,anger
0.5477815,0.003945726,0.013495917,0.06728635,0.089575894,0.07843112,0.49344394,0.27030292,0.28038242,0.5163102,0.5002246,1.1489966,0.21634278,0.0041882293,anger
0.5373679,0.04623307,0.17210865,0.06797842,0.0825866,0.075282514,0.4884549,0.28704572,0.27178156,0.53882074,0.4879037,1.2700543,0.31513438,0.012414619,anger
0.6038295,0.0046023373,0.014805887,0.08185744,0.072496474,0.07717696,0.48988056,0.2950013,0.28494474,0.5198746,0.52252877,1.2643939,0.32111132,0.048860405,anger
0.5596503,0.0037033404,0.013188655,0.08039726,0.07927221,0.07983474,0.52910227,0.28372762,0.2663677,0.5363688,0.4875167,1.2503223,0.26396278,0.027919302,anger
0.46700564,0.00077652425,0.0027644038,0.08996299,0.085918665,0.08794083,0.49186498,0.27090958,0.24792293,0.5069386,0.4635901,1.0796266,0.25413302,0.025018228,anger
0.58281595,0.002064576,0.007020497,0.08817376,0.10214255,0.09515815,0.6184087,0.30203122,0.2862272,0.5244518,0.49231797,1.3100047,0.3273569,0.045623686,anger
0.50854105,0.0010876121,0.004534192,0.11397486,0.10441588,0.10919537,0.7426483,0.30983055,0.2938909,0.52998006,0.53262997,1.3290247,0.2776313,0.003811988,anger
0.6011201,0.0042426814,0.013544887,0.07815511,0.07592334,0.07703923,0.48036566,0.3019847,0.27943504,0.5284061,0.514697,1.2567899,0.2966594,0.046125073,anger
0.5446002,0.011392172,0.035714693,0.10679767,0.11638123,0.11158946,0.66079056,0.28805146,0.27796733,0.5062134,0.49404743,1.1925263,0.28141436,0.0059437035,anger
0.5997015,0.0021741167,0.0068834736,0.071395956,0.07513222,0.07326409,0.46121192,0.30409884,0.27915537,0.5495329,0.5025456,1.1730609,0.24959773,0.024293525,anger
0.5966275,0.0014740898,0.00425187,0.089053005,0.087211676,0.088132344,0.5055332,0.25463697,0.27240252,0.47965726,0.49816078,1.179782,0.25989708,0.004711362,anger
0.47422084,0.0032608465,0.012849612,0.043245766,0.049777772,0.04651177,0.29052636,0.26313508,0.27724254,0.49029619,0.51138973,1.2505547,0.31091082,0.015008635,anger
0.453845,0.0006503245,0.0024533083,0.093787044,0.096740805,0.09526393,0.5436545,0.27134675,0.24497995,0.51161635,0.4642847,1.1029413,0.2601132,0.027400626,anger
